New York, 8.085300087928772, 230, 
Alabama, 8.305199980735779, 230, 
Colorado, 8.074900031089783, 230, 
Kansas, 8.185700058937073, 230, 
Colorado, 8.195800065994263, 230, 
Iowa, 10.879499912261963, 230, 
Arkansas, 8.420899987220764, 230, 
Massachusetts, 8.148299932479858, 230, 
Iowa, 8.022700071334839, 230, 
South Dakota, 8.188100099563599, 110, 
District of Columbia, 8.119800090789795, 230, 
North Dakota, 8.067800045013428, 230, 
Hawaii, 8.050000071525574, 230, 
United States, 8.051400065422058, 230, 
United States, 8.276800036430359, 230, 
District of Columbia, 8.19539999961853, 230, 
Minnesota, 8.019000053405762, 230, 
Ohio, 7.95550000667572, 230, 
Rhode Island, 8.151000022888184, 230, 
Iowa, 8.00220000743866, 230, 
Montana, 8.007700085639954, 230, 
South Carolina, 8.275699973106384, 230, 
Maryland, 8.150500059127808, 230, 
Louisiana, 8.144300103187561, 230, 
North Carolina, 8.10230004787445, 230, 
Oklahoma, 7.938799977302551, 230, 
United States, 7.984400033950806, 230, 
Oregon, 8.05430006980896, 230, 
New Jersey, 8.082200050354004, 230, 
Rhode Island, 8.201300024986267, 230, 
New Hampshire, 10.17960000038147, 230, 
South Carolina, 8.374499917030334, 230, 
Oregon, 8.024900078773499, 230, 
Nevada, 8.071200013160706, 230, 
North Dakota, 8.087000012397766, 230, 
New Jersey, 8.148199915885925, 230, 
Mississippi, 8.178300023078918, 230, 
Oregon, 8.06690001487732, 230, 
South Carolina, 8.36300003528595, 230, 
South Carolina, 8.269299983978271, 230, 
Louisiana, 7.990700006484985, 230, 
Montana, 8.033300042152405, 230, 
United States, 7.988900065422058, 230, 
Nebraska, 8.0864999294281, 230, 
Georgia, 8.20580005645752, 230, 
Florida, 8.001399993896484, 230, 
Kentucky, 8.033399939537048, 230, 
Florida, 8.030200004577637, 230, 
Massachusetts, 8.012699961662292, 230, 
North Carolina, 8.014000058174133, 230, 
Illinois, 7.981100082397461, 230, 
Delaware, 8.275799989700317, 230, 
Massachusetts, 8.187300086021423, 230, 
Maryland, 8.15149998664856, 230, 
Delaware, 8.118600010871887, 230, 
Indiana, 7.995700001716614, 230, 
Missouri, 7.993800044059753, 230, 
New Hampshire, 8.012600064277649, 230, 
Iowa, 7.950099945068359, 230, 
North Dakota, 8.069199919700623, 230, 
Oregon, 8.195500016212463, 230, 
Iowa, 8.008900046348572, 230, 
Nevada, 7.99590003490448, 230, 
Hawaii, 8.041399955749512, 230, 
Oregon, 8.103700041770935, 230, 
Kansas, 8.053799986839294, 230, 
Pennsylvania, 7.933899998664856, 230, 
Nebraska, 7.9766000509262085, 230, 
North Carolina, 8.157699942588806, 230, 
Iowa, 8.264000058174133, 230, 
Nebraska, 8.075600028038025, 230, 
Maine, 8.046500086784363, 230, 
South Carolina, 8.382300019264221, 230, 
North Carolina, 8.573799967765808, 230, 
New Jersey, 8.150499939918518, 230, 
Oregon, 8.11299991607666, 230, 
Oklahoma, 8.011299967765808, 230, 
Idaho, 8.113600015640259, 230, 
Indiana, 8.081200003623962, 230, 
Indiana, 8.082300066947937, 230, 
Ohio, 8.023800015449524, 230, 
Alaska, 8.696400046348572, 230, 
Ohio, 8.319000005722046, 230, 
Georgia, 8.108399987220764, 230, 
Kentucky, 8.062099933624268, 230, 
New York City, 8.0628000497818, 230, 
Alabama, 8.0621999502182, 230, 
Georgia, 8.02779996395111, 230, 
Connecticut, 8.090100049972534, 230, 
New Mexico, 8.152400016784668, 230, 
Arkansas, 8.105599999427795, 230, 
Kentucky, 8.577099919319153, 230, 
Indiana, 8.028499960899353, 230, 
Mississippi, 8.012099981307983, 230, 
Nevada, 8.009699940681458, 230, 
Kentucky, 8.15880000591278, 230, 
Illinois, 8.019500017166138, 230, 
Massachusetts, 8.069900035858154, 230, 
Ohio, 8.006800055503845, 230, 
Connecticut, 8.155799984931946, 230, 
Rhode Island, 8.32200002670288, 230, 
Maine, 8.124400019645691, 230, 
Kansas, 8.105599999427795, 230, 
Kansas, 8.060699939727783, 230, 
Rhode Island, 8.150000095367432, 230, 
Florida, 8.069399952888489, 230, 
District of Columbia, 8.239499926567078, 230, 
Idaho, 8.176699995994568, 230, 
Maryland, 8.071800112724304, 230, 
Kentucky, 8.095899939537048, 230, 
Mississippi, 8.047799944877625, 230, 
Illinois, 8.019799947738647, 230, 
Nebraska, 8.007200002670288, 230, 
Delaware, 8.040200114250183, 230, 
Montana, 8.053500056266785, 230, 
North Carolina, 8.108800053596497, 230, 
North Carolina, 8.037700057029724, 230, 
Illinois, 8.067399978637695, 230, 
Montana, 8.046599984169006, 230, 
New York, 9.456600069999695, 230, 
Montana, 8.10479998588562, 230, 
Michigan, 8.204500079154968, 230, 
Alabama, 8.146000027656555, 230, 
Massachusetts, 8.147000074386597, 230, 
North Dakota, 8.085599899291992, 230, 
Georgia, 8.087899923324585, 230, 
Nebraska, 8.055299997329712, 230, 
California, 8.068099975585938, 230, 
North Dakota, 8.102699995040894, 230, 
Kentucky, 8.083799958229065, 230, 
Maine, 8.064900040626526, 230, 
Delaware, 8.089699983596802, 230, 
California, 8.08870005607605, 230, 
New Mexico, 8.177899956703186, 230, 
Massachusetts, 8.03600001335144, 230, 
Connecticut, 8.050000071525574, 230, 
Idaho, 8.02779996395111, 230, 
Rhode Island, 8.217599987983704, 230, 
New York, 8.309100031852722, 230, 
Missouri, 8.049499988555908, 230, 
Hawaii, 8.068899989128113, 230, 
North Dakota, 8.099200010299683, 230, 
Minnesota, 8.65340006351471, 230, 
Indiana, 8.039399981498718, 230, 
Mississippi, 8.072399973869324, 230, 
New Hampshire, 8.204400062561035, 230, 
Delaware, 8.567499995231628, 230, 
Kentucky, 8.027199983596802, 230, 
Michigan, 8.018699884414673, 230, 
New York City, 8.0867999792099, 230, 
Connecticut, 8.10450005531311, 230, 
Arkansas, 8.204900026321411, 230, 
New Hampshire, 8.144199967384338, 230, 
Hawaii, 8.060799956321716, 230, 
Ohio, 8.01639997959137, 230, 
Rhode Island, 8.021499991416931, 230, 
Connecticut, 8.030999898910522, 230, 
Rhode Island, 8.058799982070923, 230, 
Maryland, 7.9822999238967896, 230, 
Colorado, 8.006900072097778, 230, 
Montana, 8.018199920654297, 230, 
Missouri, 8.04260003566742, 230, 
Montana, 8.000399947166443, 230, 
North Dakota, 8.003000020980835, 230, 
South Carolina, 8.202200055122375, 230, 
Delaware, 8.038100004196167, 230, 
Missouri, 7.976999998092651, 230, 
Mississippi, 7.993200063705444, 230, 
Montana, 8.302500009536743, 230, 
North Carolina, 8.292100071907043, 230, 
Hawaii, 8.130900025367737, 230, 
Pennsylvania, 8.097100019454956, 230, 
Delaware, 8.090099930763245, 230, 
New York, 8.135500073432922, 230, 
California, 8.081900000572205, 230, 
Alabama, 8.11869990825653, 230, 
Kentucky, 8.23389995098114, 230, 
Minnesota, 8.116400003433228, 230, 
Hawaii, 8.150799989700317, 230, 
Oregon, 8.08050000667572, 230, 
California, 8.108199954032898, 230, 
Connecticut, 8.10319995880127, 230, 
Nebraska, 8.08650004863739, 230, 
Kansas, 8.175100088119507, 230, 
Maine, 8.150000095367432, 230, 
Iowa, 8.094799995422363, 230, 
Connecticut, 8.093600034713745, 230, 
Nebraska, 8.029800057411194, 230, 
New Jersey, 8.057399988174438, 230, 
Louisiana, 7.984600067138672, 230, 
Maryland, 8.014200091362, 230, 
New Mexico, 8.05050003528595, 230, 
Minnesota, 7.982499957084656, 230, 
District of Columbia, 8.103600025177002, 230, 
Pennsylvania, 10.823300004005432, 230, 
Colorado, 8.084200024604797, 230, 
Mississippi, 8.029599905014038, 230, 
Colorado, 8.084700107574463, 230, 
Iowa, 8.030699968338013, 230, 
New Jersey, 8.000499963760376, 230, 
Oregon, 8.19160008430481, 230, 
Pennsylvania, 8.13480007648468, 230, 
District of Columbia, 8.209100008010864, 230, 
North Dakota, 8.117500066757202, 230, 
Michigan, 8.121699929237366, 230, 
Indiana, 8.03849995136261, 230, 
Alaska, 8.075000047683716, 230, 
Oklahoma, 8.087700009346008, 230, 
New Jersey, 8.428400039672852, 230, 
South Dakota, 8.157999992370605, 110, 
Michigan, 8.020799994468689, 230, 
Hawaii, 8.05460000038147, 230, 
Oregon, 7.9709999561309814, 230, 
Kansas, 8.006500005722046, 230, 
Michigan, 8.008300065994263, 230, 
Ohio, 8.35669994354248, 230, 
Illinois, 8.350000023841858, 230, 
Ohio, 7.981400012969971, 230, 
New York City, 8.091599941253662, 230, 
Connecticut, 8.083500027656555, 230, 
Alaska, 8.119199991226196, 230, 
District of Columbia, 8.049600005149841, 230, 
Kansas, 8.056300044059753, 230, 
Hawaii, 8.15149998664856, 230, 
Maryland, 8.15340006351471, 230, 
Maine, 8.067499995231628, 230, 
Indiana, 8.002900004386902, 230, 
Maine, 8.04390001296997, 230, 
Massachusetts, 8.415899991989136, 230, 
Delaware, 8.41380000114441, 230, 
Maryland, 8.129700064659119, 230, 
Ohio, 8.024700045585632, 230, 
Iowa, 8.59499990940094, 230, 
Nebraska, 8.009200096130371, 230, 
Arizona, 8.075600028038025, 230, 
Pennsylvania, 8.03570008277893, 230, 
New York, 8.037999987602234, 230, 
South Carolina, 8.242599964141846, 230, 
Michigan, 8.023199915885925, 230, 
New York City, 8.082099914550781, 230, 
Alaska, 8.138499975204468, 230, 
New Jersey, 8.017500042915344, 230, 
North Carolina, 8.040299892425537, 230, 
United States, 8.044299960136414, 230, 
Alaska, 8.058300018310547, 230, 
New Mexico, 8.031000018119812, 230, 
Massachusetts, 8.03380000591278, 230, 
Alaska, 8.123600006103516, 230, 
Rhode Island, 8.116199970245361, 230, 
District of Columbia, 8.208900094032288, 230, 
Nebraska, 8.025400042533875, 230, 
Colorado, 8.07229995727539, 230, 
Illinois, 8.069299936294556, 230, 
Florida, 8.131500005722046, 230, 
North Carolina, 8.0035001039505, 230, 
Mississippi, 8.556100010871887, 230, 
Florida, 8.224900007247925, 230, 
New Jersey, 8.110799908638, 230, 
Oregon, 8.043300032615662, 230, 
Illinois, 8.151800036430359, 230, 
Louisiana, 8.037699937820435, 230, 
New York, 8.085700035095215, 230, 
Maine, 8.17330002784729, 230, 
Missouri, 8.206799983978271, 230, 
California, 8.134299993515015, 230, 
Mississippi, 8.039299964904785, 230, 
Michigan, 8.062600016593933, 230, 
North Dakota, 8.036700010299683, 230, 
Montana, 8.005099892616272, 230, 
New York City, 8.085099935531616, 230, 
New Hampshire, 8.102699995040894, 230, 
Kansas, 8.076600074768066, 230, 
Indiana, 8.240800023078918, 230, 
Nebraska, 8.075800061225891, 230, 
Louisiana, 8.298200011253357, 230, 
New York City, 8.07829999923706, 230, 
Maryland, 8.049399971961975, 230, 
Alabama, 8.113399982452393, 230, 
Florida, 8.026400089263916, 230, 
Louisiana, 8.056600093841553, 230, 
Louisiana, 8.212900042533875, 230, 
Nebraska, 8.06630003452301, 230, 
Delaware, 8.062099933624268, 230, 
Connecticut, 8.077099919319153, 230, 
Florida, 8.053299903869629, 230, 
New Hampshire, 8.084500074386597, 230, 
New Hampshire, 8.12879991531372, 230, 
North Dakota, 8.167099952697754, 230, 
Missouri, 8.213899970054626, 230, 
Michigan, 8.05460000038147, 230, 
Massachusetts, 8.025099992752075, 230, 
Rhode Island, 8.110399961471558, 230, 
North Dakota, 8.057999968528748, 230, 
Florida, 8.037599921226501, 230, 
North Dakota, 8.075799942016602, 230, 
New Hampshire, 8.048099994659424, 230, 
Minnesota, 8.072800040245056, 230, 
Ohio, 8.05050003528595, 230, 
Alaska, 8.338600039482117, 230, 
Louisiana, 8.241999983787537, 230, 
Minnesota, 8.067999958992004, 230, 
Nevada, 8.09720003604889, 230, 
Missouri, 8.168300032615662, 230, 
District of Columbia, 8.145300030708313, 230, 
Rhode Island, 8.514099955558777, 230, 
Alaska, 8.171800017356873, 230, 
Ohio, 8.012700080871582, 230, 
District of Columbia, 8.162199974060059, 230, 
Massachusetts, 8.077899932861328, 230, 
Oregon, 7.987500071525574, 230, 
Massachusetts, 8.04670000076294, 230, 
Oregon, 8.096499919891357, 230, 
Maine, 8.398900032043457, 230, 
Georgia, 8.069599986076355, 230, 
Nebraska, 8.037999987602234, 230, 
Oregon, 8.010699987411499, 230, 
North Dakota, 8.058800101280212, 230, 
Ohio, 7.922399997711182, 230, 
Michigan, 8.858500003814697, 230, 
New Mexico, 8.11269998550415, 230, 
Louisiana, 8.465200066566467, 230, 
Arizona, 8.048299908638, 230, 
North Dakota, 8.08519995212555, 230, 
Oregon, 7.993200063705444, 230, 
District of Columbia, 8.134600043296814, 230, 
Montana, 8.06060004234314, 230, 
Delaware, 8.098699927330017, 230, 
Massachusetts, 8.080999970436096, 230, 
Massachusetts, 8.125800013542175, 230, 
New Mexico, 8.196799993515015, 230, 
Arkansas, 8.091000080108643, 230, 
Georgia, 8.042500019073486, 230, 
Minnesota, 8.04199993610382, 230, 
Massachusetts, 8.046499967575073, 230, 
Kentucky, 8.017300009727478, 230, 
United States, 8.035600066184998, 230, 
New Hampshire, 8.041200041770935, 230, 
Arkansas, 8.106099963188171, 230, 
Missouri, 8.167400002479553, 230, 
New Mexico, 8.122599959373474, 230, 
Arizona, 8.039600014686584, 230, 
Connecticut, 8.022000074386597, 230, 
Minnesota, 8.323700070381165, 230, 
Rhode Island, 8.315799951553345, 230, 
Louisiana, 8.289700031280518, 230, 
Minnesota, 8.123299956321716, 230, 
Idaho, 8.071699976921082, 230, 
Montana, 8.079800009727478, 230, 
Missouri, 7.997099995613098, 230, 
Oregon, 8.03880000114441, 230, 
Hawaii, 8.051399946212769, 230, 
North Dakota, 8.108999967575073, 230, 
Florida, 8.047899961471558, 230, 
Maine, 8.22599995136261, 230, 
Arizona, 7.99590003490448, 230, 
New York City, 8.02209997177124, 230, 
Delaware, 8.065400004386902, 230, 
North Carolina, 7.9527000188827515, 230, 
Mississippi, 7.9709999561309814, 230, 
New Jersey, 8.014999985694885, 230, 
Iowa, 7.940999984741211, 230, 
Mississippi, 8.052899956703186, 230, 
Arkansas, 8.216400027275085, 230, 
Louisiana, 7.985900044441223, 230, 
Louisiana, 8.031100034713745, 230, 
Maryland, 8.007300019264221, 230, 
Maryland, 8.004999995231628, 230, 
Pennsylvania, 8.052600026130676, 230, 
Maryland, 8.084499955177307, 230, 
Georgia, 8.000599980354309, 230, 
District of Columbia, 8.166700005531311, 230, 
Kentucky, 8.178099989891052, 230, 
Ohio, 8.021300077438354, 230, 
Nevada, 8.04419994354248, 230, 
California, 8.050899982452393, 230, 
New York City, 8.095799922943115, 230, 
Pennsylvania, 8.043200016021729, 230, 
Missouri, 8.077100038528442, 230, 
Ohio, 8.00849997997284, 230, 
Louisiana, 8.154900074005127, 230, 
New Hampshire, 8.385500073432922, 230, 
New Jersey, 8.072100043296814, 230, 
United States, 8.077700018882751, 230, 
Nebraska, 8.030499935150146, 230, 
South Carolina, 8.250900030136108, 230, 
New Hampshire, 8.075500011444092, 230, 
Nebraska, 8.093199968338013, 230, 
Nevada, 8.14300000667572, 230, 
Alaska, 8.048200011253357, 230, 
Iowa, 8.093500018119812, 230, 
New York City, 8.03279995918274, 230, 
Florida, 7.984000086784363, 230, 
Hawaii, 8.020100116729736, 230, 
Arizona, 7.993800044059753, 230, 
Alaska, 7.968400001525879, 230, 
Missouri, 8.01450002193451, 230, 
Colorado, 8.049500107765198, 230, 
District of Columbia, 8.084200024604797, 230, 
Minnesota, 7.99590003490448, 230, 
New York City, 7.994699954986572, 230, 
North Carolina, 8.034200072288513, 230, 
Illinois, 8.004600048065186, 230, 
Idaho, 7.9522000551223755, 230, 
New Jersey, 9.84249997138977, 230, 
United States, 8.159600019454956, 230, 
Ohio, 8.014899969100952, 230, 
Michigan, 8.046300053596497, 230, 
Missouri, 8.109400033950806, 230, 
Mississippi, 8.084100008010864, 230, 
Pennsylvania, 8.070200085639954, 230, 
Rhode Island, 8.139999985694885, 230, 
Illinois, 8.110100030899048, 230, 
Iowa, 8.243000030517578, 230, 
New Jersey, 8.234800100326538, 230, 
Kentucky, 8.118600010871887, 230, 
Ohio, 8.026000022888184, 230, 
Nevada, 8.040799975395203, 230, 
Kansas, 8.012700080871582, 230, 
Oklahoma, 8.00160002708435, 230, 
Maryland, 8.107100009918213, 230, 
Massachusetts, 8.148900032043457, 230, 
Alaska, 8.109399914741516, 230, 
Connecticut, 8.148000001907349, 230, 
Mississippi, 8.066100001335144, 230, 
North Dakota, 8.073399901390076, 230, 
Louisiana, 8.008800029754639, 230, 
United States, 8.051699995994568, 230, 
Michigan, 8.09279990196228, 230, 
New Mexico, 8.31660008430481, 230, 
Ohio, 8.181899905204773, 230, 
New Hampshire, 8.23769998550415, 230, 
New York City, 8.09820008277893, 230, 
United States, 8.0346999168396, 230, 
Florida, 8.017499923706055, 230, 
Mississippi, 8.105599999427795, 230, 
Alabama, 8.033299922943115, 230, 
Colorado, 7.99179995059967, 230, 
South Dakota, 8.156000018119812, 110, 
Rhode Island, 8.118000030517578, 230, 
Connecticut, 8.11240005493164, 230, 
Oregon, 7.986100077629089, 230, 
Delaware, 8.03439998626709, 230, 
New York, 8.048200011253357, 230, 
Colorado, 8.54040002822876, 230, 
New York, 8.063300013542175, 230, 
Missouri, 8.049399971961975, 230, 
Connecticut, 8.057199954986572, 230, 
New Mexico, 8.059899926185608, 230, 
District of Columbia, 8.113600015640259, 230, 
Indiana, 8.049399971961975, 230, 
New York, 8.107599973678589, 230, 
Arkansas, 8.101899981498718, 230, 
Florida, 8.174400091171265, 230, 
Alabama, 8.053099989891052, 230, 
Arizona, 8.135699987411499, 230, 
Indiana, 8.042699933052063, 230, 
New Mexico, 8.064200043678284, 230, 
Michigan, 8.000799894332886, 230, 
Ohio, 8.00950002670288, 230, 
Hawaii, 8.056999921798706, 230, 
Ohio, 7.971300005912781, 230, 
Georgia, 8.122600078582764, 230, 
Delaware, 8.06000006198883, 230, 
Indiana, 8.027499914169312, 230, 
Rhode Island, 7.952400088310242, 230, 
Indiana, 8.00629997253418, 230, 
Connecticut, 8.04229998588562, 230, 
Illinois, 7.961099982261658, 230, 
Louisiana, 8.013200044631958, 230, 
Illinois, 8.0489000082016, 230, 
Nevada, 8.478100061416626, 230, 
Minnesota, 8.041100025177002, 230, 
New Hampshire, 8.15119993686676, 230, 
Kansas, 8.04990005493164, 230, 
Mississippi, 8.215800046920776, 230, 
Kentucky, 8.049600005149841, 230, 
Georgia, 8.06690001487732, 230, 
Idaho, 8.107100009918213, 230, 
Florida, 8.104300022125244, 230, 
Kansas, 8.118299961090088, 230, 
Alabama, 8.12339997291565, 230, 
Arizona, 8.01550006866455, 230, 
Missouri, 8.018100023269653, 230, 
Missouri, 7.999500036239624, 230, 
Connecticut, 8.043200016021729, 230, 
United States, 8.260200023651123, 230, 
South Carolina, 9.0135999917984, 230, 
Oregon, 8.399099946022034, 230, 
Minnesota, 8.065299987792969, 230, 
Kansas, 8.14110004901886, 230, 
Minnesota, 8.085700035095215, 230, 
Nebraska, 8.041899919509888, 230, 
Hawaii, 8.051800012588501, 230, 
North Dakota, 8.40310001373291, 230, 
Kentucky, 8.079599976539612, 230, 
Massachusetts, 8.125800013542175, 230, 
Ohio, 8.038100004196167, 230, 
Arkansas, 8.100299954414368, 230, 
Nebraska, 8.103799939155579, 230, 
District of Columbia, 8.127799987792969, 230, 
New York City, 8.111899971961975, 230, 
Georgia, 8.117599964141846, 230, 
Arizona, 8.059599995613098, 230, 
New Hampshire, 8.138400077819824, 230, 
Maryland, 8.08270001411438, 230, 
Mississippi, 8.043200016021729, 230, 
Minnesota, 8.0135999917984, 230, 
Nebraska, 8.079599976539612, 230, 
Iowa, 8.016899943351746, 230, 
South Carolina, 8.32479989528656, 230, 
Michigan, 8.061800003051758, 230, 
Georgia, 8.039700031280518, 230, 
Rhode Island, 8.091599941253662, 230, 
Massachusetts, 8.045899987220764, 230, 
Massachusetts, 8.033200025558472, 230, 
Illinois, 8.028599977493286, 230, 
Oklahoma, 11.817799925804138, 230, 
North Carolina, 8.213099956512451, 230, 
Colorado, 8.071599960327148, 230, 
Kansas, 8.022199988365173, 230, 
Connecticut, 8.069400072097778, 230, 
New Hampshire, 8.040500044822693, 230, 
Oregon, 8.38069999217987, 230, 
Florida, 8.04799997806549, 230, 
Louisiana, 8.053500056266785, 230, 
Colorado, 8.036999940872192, 230, 
Oklahoma, 7.978000044822693, 230, 
United States, 8.065699934959412, 230, 
Nevada, 8.063400030136108, 230, 
Illinois, 8.015300035476685, 230, 
Ohio, 8.01419997215271, 230, 
Oregon, 8.025300025939941, 230, 
Hawaii, 8.391299962997437, 230, 
Illinois, 8.052600026130676, 230, 
Colorado, 8.060199975967407, 230, 
Indiana, 7.967299938201904, 230, 
Iowa, 7.993100047111511, 230, 
Oregon, 8.022300004959106, 230, 
Illinois, 7.982200026512146, 230, 
Arkansas, 8.023199915885925, 230, 
Hawaii, 8.051599979400635, 230, 
Delaware, 8.470600008964539, 230, 
Maine, 8.077799916267395, 230, 
Missouri, 8.076900005340576, 230, 
Indiana, 7.998399972915649, 230, 
Pennsylvania, 8.171800017356873, 230, 
Connecticut, 8.057600021362305, 230, 
Colorado, 7.956099987030029, 230, 
New York City, 8.07200002670288, 230, 
Georgia, 8.043300032615662, 230, 
New Jersey, 8.084700107574463, 230, 
North Carolina, 8.013099908828735, 230, 
Alabama, 8.15279996395111, 230, 
Maryland, 8.059499979019165, 230, 
Hawaii, 8.041899919509888, 230, 
Kansas, 8.015300035476685, 230, 
South Dakota, 8.149500012397766, 110, 
Arkansas, 8.188699960708618, 230, 
New York City, 8.173099994659424, 230, 
Alaska, 8.121000051498413, 230, 
California, 8.06629991531372, 230, 
Pennsylvania, 7.987400054931641, 230, 
Alabama, 8.092900037765503, 230, 
Connecticut, 8.055699944496155, 230, 
Kentucky, 8.017600059509277, 230, 
Oregon, 8.026700019836426, 230, 
Pennsylvania, 8.163299918174744, 230, 
Florida, 8.065799951553345, 230, 
South Dakota, 8.280900001525879, 110, 
New Hampshire, 8.162999987602234, 230, 
Montana, 8.039200067520142, 230, 
Nebraska, 8.05809998512268, 230, 
Nebraska, 8.065400004386902, 230, 
